description,headquarters,homepage,id,logo_path,name,origin_country,parent_company
"","","",72680,null,"Serviçio Social do Comércio",null,null
"","","",72681,null,"Secretaria de Estado de Cultura do Espirito Santo",null,null
"","","",72682,null,"City of Lodz",null,null
"","","",72683,null,"Phoenix Film Poland",null,null
"","","",72688,null,"Chicago Overcoat Productions",null,null
"","","",72689,null,"Beverly Ridge Pictures",null,null
"","","",72690,null,"Charlie Productions",null,null
"","","",72691,null,"Nortesur Producciones",null,null
"","","http,//ciudadlunar.com",72692,null,"Ciudad Lunar","CO",null
"","","",72693,null,"Dago García Producciones",null,null
"","","",72694,null,"MC Producciones",null,null
"","","",72695,null,"The Affleck/Middleton Project",null,null
"","","",72697,null,"Melody Maker Productions & MMP Audio",null,null
"","","",72698,null,"Son of a gun Productions",null,null
"","Warsaw ","http,//www.metrofilms.com.pl",72700,null,"Metro Films","PL",null
"","","",72703,null,"Media Europa",null,null
"","","",72704,null,"Silverapples Media",null,null
"","","",72713,null,"Ovnellfilm",null,null
"","Los Angeles, California","http,//www.qcfilmco.com",72725,null,"QC Entertainment","US",null
"","","",72730,null,"Guy in the Sky Pictures",null,null
"","","",72731,null,"Film Polska Production",null,null
"","Gent, Belgium","https,//www.marmalade.tv/",72733,"/k56nSr55aD0QMvyHXGlwLJzxfC4.png","Marmalade","BE",null
"","","",72737,null,"Pantheon Film Productions",null,null
"","","",72742,null,"Aeroplan Film",null,null
"","","",72745,null,"Mutual General Corp.",null,null
"","","",72749,null,"Naked City Films","US",null
"","","",72757,null,"Rescued Media",null,null
"","","",72758,null,"Shooting Star",null,null
"","","",72759,null,"SET Film Workshop",null,null
"","","",72769,null,"Yachaywasi Films",null,null
"","","",72778,null,"MDH",null,null
"","","",72785,null,"Dimension VI",null,null
"","","",72796,null,"Drama Free Zone",null,null
"","","",72797,null,"Osmond Productions",null,null
"","","",72809,null,"Sunny Super Sound",null,null
"","Beverly Hills, California","https,//www.paradoxstudios.us",72810,"/vmGhorQd0J9p8SJagDJM3ZpYWN6.png","Paradox Studios","US",null
"","","",72811,null,"Music Box Films",null,null
"","","",72812,null,"FortWinter Films",null,null
"","","",72820,null,"GC Cinema",null,null
"","","",72823,null,"Technical Black",null,null
"","","",72824,null,"Run It Up Productions Inc.",null,null
"","","",72829,null,"Thillaye Productions",null,null
"","","",72830,null,"Footsteps Post-Production Sound",null,null
"","","",72831,null,"Spence-Thomas Audio",null,null
"","","",72858,null,"Guerin-Adler-Scott Pictures",null,null
"","","",72861,null,"Dalia Films",null,null
"","","",72870,null,"Grupo Novo de Cinema e TV","BR",null
"","","",72874,null,"Providence Entertainment",null,null
"","","",72877,null,"Tricor Entertainment",null,null
"","","",72878,null,"Truth Soul Armor",null,null
"","","",72883,null,"WanDa Productions",null,null
"","","",72884,null,"Beijing Aizhi Ganchun Art",null,null
"","","",72890,null,Telewizja Polska\t(koprodukcja),null,null
"","","",72898,null,"Hidden Rooster Films",null,null
"","","",72899,null,"Bastide Films",null,null
"","Amsterdam","http,//www.prpl.nl",72900,null,"PRPL","NL",null
"","","",72903,null,"Shaw Moviecity Co. Ltd",null,null
"","","",72906,null,Caviar Content, Pupkin Film,null,null
"","","",72917,null,Doha Film Institute, The,null,null
"","","",72918,null,"Vistamar Filmproduktion",null,null
"","","",72919,null,"Uhlandfilm",null,null
"","","",72920,null,"Bam Film",null,null
"","","",72921,null,"Turkish Culture Ministry",null,null
"","","",72926,null,"Bemybaby Films",null,null
"","","",72927,null,"Bungei Production Ninjin Club",null,null
"","","",72933,null,Bron Creative,null,null
"","","",72936,null,"Westart Invest",null,null
"","","",72942,null,"Eivissa Productions",null,null
"","","",72943,null,"Bushwick Factory",null,null
"","","",72945,null,"Dark Program Productions",null,null
"","","http,//kunhardtfilms.com",72946,"/bnK0eEBYKv7bf5m030ID30IoHRE.png","Kunhardt Films","US",null
"","","",72948,null,"A & D Studios",null,null
"","","",72951,null,"Woodshed Films Inc.",null,null
"","","",72952,null,"S2BN Films",null,null
"","","",72954,null,"AllyCat Entertainment",null,null
"","","",72965,null,"Ed Adlum and Mike Findlay Productions",null,null
"","","",72987,null,"Film Base",null,null
"","","",72988,null,"Shumway Studios",null,null
"","","",72996,null,"ZAO Studia \"F.A.F\"",null,null
"","","",72998,null,"Gorgon Video",null,null
"","","",72999,null,"EGBA Entertainment",null,null
"","Wrocław, Poland","http,//www.mediabrigade.pl",73008,null,"Mediabrigade","PL",null
"","","",73015,null,"Stickyback Pictures",null,null
"","","",73019,null,"Filmzolfo",null,null
"","","",73025,null,"Kinoshita Group",null,null
"","","",73026,null,"Kôsuke",null,null
"","","",73027,null,"Shanghai Pengjin Entertainment Co.",null,null
"","Warszawa, Poland","https,//www.tor.com.pl/",73037,null,"Studio Filmowe Tor","PL",null
"","Sydney, New South Wales","http,//www.itvstudios.com.au/",73038,"/atyO2ngMqUMik7rNcy1ZkiTLnUF.png","ITV Studios Australia","AU",null
"","","",73043,null,"Hiding in the Attic",null,null
"","","",73045,null,"LHF Film",null,null
"","","",73046,null,"Gerard Butler Alan Siegel Entertainment",null,null
"","","",73059,null,"Ten in a Car Productions",null,null
"","","",73062,null,The CTB Film Company,null,null
"","Seattle, Washington","http,//www.vulcanproductions.com",73067,"/pSEeTGFLhX5lntHaNOdGSighVZo.png","Vulcan Productions","US",null
"","","https,//www.ryot.org/films/",73068,null,"RYOT Films",null,null
"","","",73069,null,"Filmivabrik",null,null
"","","",73079,null,"Versus Pictures","RU",null
"","","",73082,null,"Giada Films",null,null
"","","",73088,null,"Ubisoft Entertainment",null,null
"","","",73091,null,"YouTube Red",null,null
"","","",73118,null,"Wrigley Pictures","US",null
"","","",73121,null,"Casualties Bureau",null,null
"","","",73122,null,"Jeva Films",null,null
"","Las Vegas, Nevada, USA.","",73124,null,"Neil Breen Films","US",null
"","","",73129,null,"Goliath Film and Media Holdings",null,null
"","","",73131,null,"Kinetic Filmworks",null,null
"","","",73137,null,"Luso-France",null,null
"","","",73138,null,"Propaganda Production",null,null
"","","",73140,null,"Sputnik Film","PL",null
"","","",73142,null,"Country Club",null,null
"","","",73144,null,"Cine Chromatix KG",null,null
"","","",73162,null,"Greendale Productions",null,null
"","","",73170,null,"Palermo Estudio",null,null
"","","",73176,null,"Ramsway Ltd.",null,null
"","","",73178,null,Universal International Pictures (UI),null,null
"","","",73179,null,"Ramon Film Productions",null,null
"","","",73180,null,"Kinokompaniya Strana",null,null
"","","",73192,null,"Pelican Point Media",null,null
"","","",73193,null,"Contend",null,null
"","","",73195,null,"Island World Productions",null,null
"","","",73204,null,"AZ Celtic Films",null,null
"","","",73209,null,RTL Television Germany,null,null
"","","",73213,null,"Napalm Love Productions",null,null
"","","",73216,null,"Apollo Media",null,null
"","","",73218,null,"Palm Beach Pictures",null,null
"","","",73226,null,"Bandung Productions",null,null
"","","",73229,null,"WEVCO Produce Company",null,null
"","","",73230,null,"Only Hearts Company",null,null
"","","",73235,null,"P. C. Arturo Feliú",null,null
"","Gwardamanġa, Pietà, Malta","http,//www.pellikola.com",73249,null,"Pellikola Limited","MT",null
"","","",73252,null,"One Square Mile Management Company",null,null
"","","",73253,null,"Phoenix Rising Motion Pictures",null,null
"","","",73258,null,"The Dream & Pictures",null,null
"","","",73262,null,"RTV Zagreb",null,null
"","","",73264,null,"Coleytown Productions",null,null
"","","",73273,null,"Alexis Films",null,null
"","","",73307,null,BBC Wales,null,null
"","","",73310,null,"The Fyzz Facility Film One",null,null
"","","",73316,null,"Vengeance is Mine Productions",null,null
"","","",73320,null,"Stoecker Ecological",null,null
"","","",73321,null,"Felt Soul Media",null,null
"","","",73322,null,"Conspicuous Pictures",null,null
"","","",73330,null,"Charlie Banks",null,null
"","","",73331,null,"Ministry of Propaganda Films",null,null
"","","",73332,null,"Woodland Pictures LLC",null,null
"","","",73333,null,"Highway Films",null,null
"","","",73334,null,"The Poker House",null,null
"","Santa Monica, California","https,//lunacyunlimited.com",73335,null,"Lunacy Unlimited Productions","US",null
"","","",73336,null,"Blue & Grey Film Ventures",null,null
"","","",73337,null,"Aloha Pictures",null,null
"","","",73340,null,"Rodger Pictures",null,null
"","","",73342,null,"Return to Mississippi Productions",null,null
"","","",73343,null,"Kovno Communications",null,null
"","","",73344,null,"Baca Productions",null,null
"","","",73345,null,"Collier Young Associates",null,null
"","","",73349,null,"PEA",null,null
"","","",73368,null,"100% Synthetic Films",null,null
"","Athens ","",73369,null,"Wrong Men","GR",null
"","","",73370,null,"Movie Partners In Motion Film",null,null
"","","",73371,null,"Media",null,null
"","","",73376,null,"Stag Pictures",null,null
"","","",73381,null,"Five By Eight Productions",null,null
"","","",73383,null,"Victorino Noval Productions",null,null
"","Santiago, Chile","http,//araucariacine.cl/en/",73385,null,"Araucaria Cine","CL",null
"","","",73386,null,"Best Served Cold Productions",null,null
"","","",73394,null,"Geneon Universal Entertainment Japan",null,null
"","","",73400,null,"Aloris Entertainment",null,null
"","","",73401,null,"October County Films",null,null
"","","",73429,null,"Bulldog",null,null
"","","",73436,null,"Shinework Media",null,null
"","","",73437,null,"Taihe Entertainment",null,null
"","","",73441,null,Centre National de la Cinématographie (CNC) / France 3 Cinéma,null,null
"","Stockholm, Sweden","",73442,null,"East of West Film","SE",null
"","","",73443,null,"Studio Kajino Company",null,null
"","","",73461,null,"Common People Productions",null,null
"","","",73466,null,"TV 2000 Film- und Fernsehproduktions GmbH",null,null
"","","",73467,null,"Andolfi",null,null
"","","",73469,null,"NAIA Productions",null,null
"","","",73471,null,"Crown-Hausman",null,null
"","","",73485,null,"Lord Film Produktion",null,null
"","","",73492,null,"MadRiver Pictures",null,null
"","","",73493,null,"MadRiver Pictures",null,null
"","","",73494,null,"Myriapod Productions",null,null
"","","",73502,null,"Myrrdin",null,null
"","","",73505,null,"RTV Sarajevo",null,null
"","","",73507,null,"U-Film Malta",null,null
"","","",73517,null,"Julian Wintle Productions",null,null
"","Stockholm, Sweden","http,//www.snowcloud.se/",73519,"/65S3TDffjC2lxvA4reXUd3upkye.png","Snowcloud Films","SE",null
"","","",73524,null,"Bedard/Lalonde Amusements",null,null
"","","",73525,null,"Space, The Imagination Station",null,null
"","","",73526,null,"TruthWillOut Films",null,null
"","Seattle, Washington","http,//dualpowerproductions.com",73528,null,"Dual Power Productions","US",null
"","","",73532,null,"Jameson/ First Shot",null,null
"","","",73536,null,"Senator Global Productions",null,null
"","","",73537,null,"Kvinde Films",null,null
"","","",73538,null,"ReVision Pictures",null,null
"","Copenhagen ","http,//cphfilmfund.com/en/",73539,null,"Copenhagen Film Fund","DK",null
"","Paris, France","http,//www.jour2fete.com",73552,null,"Jour2Fête","FR",null
"","","",73553,null,"Step by Step Film Production",null,null
"","","",73554,null,"Rospofilm",null,null
"","","",73555,null,"Fakir",null,null
"","","",73556,null,"International Daunia Film",null,null
"","","http,//www.kokusaihoei.co.jp/",73564,null,"International Television Films, Inc.","JP",null
"","","",73567,null,Coproducción España-Argentina-Francia,null,null
"","","",73568,null,K&S Films,null,null
"","","",73569,null,"ThreeColumnsEntertainment",null,null
"","","",73571,null,"Victor & Edward Halperin Productions",null,null
"","","",73574,null,"Kukumajsa Productions",null,null
"","","",73577,null,"Armada Productions",null,null
"","","",73578,null,"Menaures BV",null,null
"","","",73587,null,"Kabuli Film",null,null
"","","",73588,null,"Ariroad",null,null
"","","",73606,null,"Turntable Studios",null,null
"","","",73619,null,"Studio El",null,null
"","","",73620,null,"Saville Productions",null,null
"","","",73622,null,"GRLA",null,null
"","","",73623,null,"TVI General Entertainment",null,null
"","","",73624,null,Top Hat Releasing,null,null
"","","",73625,null,"BH Tilt","US",null
"","","",73629,null,"Nassour Studios Inc.",null,null
"","","",73631,null,"Globe Pictures Corp.",null,null
"","Prague, Czech Republic","https,//silverscreen.cz/",73634,null,"Silver Screen","CZ",null
"","","",73635,null,"Free - Cool - In",null,null
"","","",73642,null,"Garrett-Klement Pictures",null,null
"","","",73643,null,"Film Publishers",null,null
"","","",73648,null,"Bee Films","FR",null
"","","",73652,null,"Film+ Pologne",null,null
"","","",73653,null,"Visa Films",null,null
"","","",73658,null,"Irving Asher Productions",null,null
"","Mapo, Seoul, South Korea","http,//www.joent.net/",73661,null,"JO Entertainment","KR",null
"","","",73663,null,"Rekord Films",null,null
"","","",73666,null,"Covert Media",null,null
"","","",73668,null,"Tredegar Film Works",null,null
"","","http,//sevenbucks.com",73669,"/7tmSGstK3KwgcDIuBYLTAayjit9.png","Seven Bucks Productions","US",null
"","","",73670,null,"Seine Pictures",null,null
"","","",73673,null,"Participant PanAmerica",null,null
"","","",73674,null,"Jed Buell Productions",null,null
"","","",73675,null,"Black Diamond Pictures",null,null
"","","",73679,null,"Swordspoint Productions",null,null
"","","",73681,null,"Project X",null,null
"","","",73682,null,"The Pacific Arts",null,null
"","Beverly Hills, California","http,//www.efofilms.com",73685,null,"Emmett Furla Oasis Films","US",null
"","","",73686,null,"Antibes Inc.",null,null
"","","",73687,null,"Acme Films Ltd.",null,null
"","","",73688,null,"Excalibur Motion Pictures",null,null
"","","",73694,null,"Last Cab Productions",null,null
"","","",73695,null,"Kinos Seqtsia",null,null
"","","",73706,null,"Freewill Films",null,null
"","","",73707,null,"Silver Bullet Films",null,null
"","Tehran ","http,//sourehcinema.org",73715,null,"Soureh Cinema","IR",null
"","","",73727,null,"Boys Next Door Productions Inc.",null,null
"","","",73728,null,"Sextant Entertainment Group",null,null
"","","",73734,null,"Marshall Law Entertainment",null,null
"","","",73737,null,"Kouwa International",null,null
"","","",73741,null,"La Caméra Deluxe",null,null
"","","",73744,null,"Nowhere Sp. z o. o.",null,null
"","","",73745,null,"Argomedia Sp. z o.o.",null,null
"","","",73757,null,"Bardel Entertainment Inc.",null,null
"","","",73759,null,"Sterling Rock Productions",null,null
"","","",73765,null,"Million Dollar Productions",null,null
"","","",73766,null,"Walter Manley Enterprises",null,null
"","","",73767,null,"International Film Ventures",null,null
"","","",73770,null,"Bare Bones Productions","US",null
"","","",73777,"/y4FoAJjVidRA7EaGqnOAkCbHq3O.png","Full On Studios","IN",null
"","","",73782,null,"Ten Forward Films",null,null
"","","",73783,null,"Cocinex",null,null
"","","",73798,null,"Ruut Pictures",null,null
"","","",73799,null,"Valsts Kulturkapitala Fonds (VKF)",null,null
"","","",73800,null,"Producciones Barbachano Ponce",null,null
"","","",73816,null,"Possibles Média",null,null
"","","",73820,null,"Frontera Films S.A.",null,null
"","","",73822,null,Wytwórnia Filmów Dokumentalnych i Fabularnych (Warszawa) (współpraca produkcyjna),null,null
"","","",73823,null,Polsat (współpraca produkcyjna),null,null
